院校,专业,专业详情,年份,最低分,位次,科目,985,211
清华大学,文科试验班类,（通用基础类）,2020,706,5,不限,1,1
清华大学,测控技术与仪器,（定向兵器工业）,2020,682,361,物,1,1
清华大学,临床医学类,,2020,695,59,物、化,1,1
清华大学,核工程与核技术,（定向中核）,2020,681,405,物,1,1
清华大学,理科试验班类,（物理基础类）,2020,689,174,物,1,1
北京大学,法学,,2020,691,139,不限,1,1
北京大学,社会学类,,2020,687,206,不限,1,1
北京大学,历史学类,,2020,692,119,不限,1,1
北京大学,物理学类,,2020,693,95,物,1,1
北京大学,数学类,,2020,693,80,物,1,1
北京大学,新闻传播学类,,2020,687,225,不限,1,1
北京大学,环境科学,（环境、生态、地理与资源环境）,2020,690,145,物/化,1,1
北京大学,信息管理与信息系统,,2020,688,189,不限,1,1
北京大学,计算机类,,2020,693,90,物,1,1
北京大学,理科试验班类,,2020,695,67,物,1,1
北京大学,地球物理学类,,2020,692,109,物,1,1
北京大学,电子信息类,,2020,693,97,物,1,1
北京大学,工科试验班类,,2020,691,129,物,1,1
北京大学,天文学,,2020,691,125,物,1,1
北京大学,城乡规划,,2020,688,188,不限,1,1
北京大学,工商管理类,,2020,697,45,不限,1,1
北京大学,公共管理类,,2020,687,222,不限,1,1
北京大学,经济学类,,2020,692,105,不限,1,1
北京大学,化学类,,2020,690,158,物/化,1,1
北京大学,哲学类,,2020,688,198,不限,1,1
中国人民大学,法学,,2020,681,456,不限,1,1
中国人民大学,金融学类,,2020,682,380,物/史,1,1
中国人民大学,人力资源管理,（以学校公布分流专业为准）,2020,675,792,不限,1,1
中国人民大学,经济学类,,2020,680,470,不限,1,1
中国人民大学,理科试验班,,2020,677,685,物,1,1
中国人民大学,国际政治,（以学校公布分流专业为准）,2020,674,911,不限,1,1
中国人民大学,新闻传播学类,,2020,675,775,不限,1,1
中国人民大学,社会科学试验班,（管理学科类）,2020,674,878,不限,1,1
中国人民大学,工商管理类,,2020,675,771,物/史,1,1
北京交通大学,软件工程,,2020,646,5517,物,0,1
北京交通大学,经济管理试验班,,2020,640,7103,物,0,1
北京交通大学,机械电子工程,（中外合作办学）,2020,602,25281,物,0,1
北京交通大学,电气工程及其自动化,（新能源国际班）,2020,640,7188,物,0,1
北京交通大学,电气类,,2020,640,7143,物,0,1
北京交通大学,电子信息类,（通信与控制）,2020,644,5906,物,0,1
北京交通大学,纳米材料与技术,（中外合作办学）,2020,604,23823,物,0,1
北京交通大学,计算机类,,2020,650,4571,物,0,1
北京交通大学,土木类,（智慧建造与智能工程）,2020,631,10319,物,0,1
北京交通大学,理科试验班类,,2020,642,6449,物,0,1
北京交通大学,外国语言文学类,,2020,637,8039,不限,0,1
北京交通大学,交通运输类,,2020,641,6948,物/化,0,1
北京交通大学,交通运输,（中外合作办学）,2020,613,18667,物/化,0,1
北京交通大学,建筑类,,2020,634,9039,物,0,1
北京交通大学,新闻传播学类,,2020,639,7343,不限,0,1
北京交通大学,法学,,2020,640,7047,不限,0,1
北京交通大学,机械类,（智能制造与智能装备）,2020,636,8426,物,0,1
石河子大学,农林经济管理,,2020,552,77614,不限,0,1
石河子大学,临床医学,,2020,580,43732,化、生,0,1
石河子大学,动物医学,,2020,543,91570,物/化/生,0,1
石河子大学,阿拉伯语,,2020,553,77363,不限,0,1
石河子大学,葡萄与葡萄酒工程,,2020,545,87763,物/化/生,0,1
石河子大学,中药学,,2020,552,78199,物/化/生,0,1
石河子大学,计算机类,,2020,564,62294,物,0,1
石河子大学,材料科学与工程,,2020,566,59964,化,0,1
石河子大学,新闻传播学类,,2020,559,68666,不限,0,1
石河子大学,药学,,2020,559,68019,物/化/生,0,1
石河子大学,应用物理学,,2020,550,80340,物,0,1
石河子大学,临床药学,,2020,564,62231,物/化/生,0,1
石河子大学,电子信息工程,,2020,565,60315,物,0,1
石河子大学,社会工作,,2020,551,80197,不限,0,1
石河子大学,经济学类,,2020,562,64902,不限,0,1
石河子大学,食品科学与工程类,,2020,551,78848,物/化/生,0,1
石河子大学,口腔医学,,2020,578,46417,化、生,0,1
石河子大学,工商管理类,,2020,558,70376,不限,0,1
石河子大学,护理学,,2020,543,92248,不限,0,1
石河子大学,植物生产类,,2020,542,93866,化/生,0,1
北京航空航天大学,工科试验班类,（信息类）,2020,673,940,物,1,1
北京航空航天大学,理科试验班类,（高等理工学院）,2020,678,614,物,1,1
北京航空航天大学,工科试验班类,（航空H航天类）,2020,671,1114,物,1,1
北京航空航天大学,工科试验班类,（国际通用工程学院）,2020,675,815,物,1,1
北京航空航天大学,工科试验班类,（医工交叉试验班）,2020,675,790,物,1,1
北京航空航天大学,理科试验班类,（中法工程师学院）,2020,673,953,物,1,1
北京理工大学,工科试验班,（电子信息实验班）（电子信息实验班）,2020,666,1731,物,1,1
北京理工大学,工科试验班,（信息科学技术）（信息科学技术）,2020,666,1744,物,1,1
北京理工大学,工科试验班,（宇航与机电类）（宇航与机电类）,2020,666,1774,物,1,1
北京理工大学,工科试验班,（智能制造与车辆实验班）（智能制造与车辆实验班）,2020,665,1874,物,1,1
北京理工大学,理科试验班,（徐特立英才班）（徐特立英才班）,2020,671,1190,物,1,1
北京科技大学,冶金工程,,2020,625,12601,化,0,1
北京科技大学,安全工程,,2020,629,11151,物,0,1
北京科技大学,材料科学与工程,,2020,629,10859,物,0,1
北京科技大学,工商管理类,,2020,633,9314,不限,0,1
北京科技大学,数学类,,2020,632,9727,物,0,1
北京科技大学,理科试验班,,2020,642,6581,物,0,1
北京科技大学,社会科学试验班,,2020,628,11425,不限,0,1
北京科技大学,外国语言文学类,,2020,626,12042,不限,0,1
北京科技大学,管理科学与工程类,,2020,631,10271,物,0,1
北京科技大学,应用化学,,2020,629,11123,物/化,0,1
北京科技大学,通信工程,,2020,633,9480,物,0,1
北京科技大学,生物技术,,2020,629,11128,物/化/生,0,1
北京科技大学,计算机类,,2020,641,6789,物,0,1
北京科技大学,自动化类,,2020,634,9190,物,0,1
北京科技大学,土木类,,2020,624,12993,物,0,1
北京科技大学,能源动力类,,2020,629,11079,物/化,0,1
北京科技大学,矿业类,,2020,619,15491,物/化,0,1
北京科技大学,机械类,,2020,627,11688,物,0,1
北京科技大学,工科试验班类,（卓越计划）,2020,637,8151,物,0,1
北京科技大学,应用物理学,,2020,631,10090,物,0,1
北京化工大学,公共管理类,,2020,613,18808,不限,0,1
北京化工大学,计算机类,,2020,620,14829,物,0,1
北京化工大学,法学,,2020,617,16631,不限,0,1
北京化工大学,工科试验班,（高材精英班）,2020,630,10404,物、化,0,1
北京化工大学,工商管理类,,2020,617,16581,不限,0,1
北京化工大学,化学类,,2020,617,16354,物/化,0,1
北京化工大学,工科试验班,（绿色化工与新能源类）,2020,621,14531,物、化,0,1
北京化工大学,电子科学与技术,,2020,623,13480,物、化,0,1
北京化工大学,国际经济与贸易,,2020,614,18089,不限,0,1
北京化工大学,机械类,（高端装备与智能制造、机器人）,2020,616,17028,物、化,0,1
北京化工大学,英语,,2020,615,17567,不限,0,1
北京化工大学,生物工程,（中外合作办学）（中美双学位、生物过程工程）,2020,586,38478,物/化/生,0,1
北京化工大学,自动化类,,2020,618,15650,物,0,1
北京化工大学,化工与制药类,（中外合作办学）（中法精英工程教育试验班）,2020,591,34080,物、化,0,1
北京化工大学,人工智能,,2020,622,13788,物,0,1
北京化工大学,制药工程,,2020,618,15673,物/化/生,0,1
北京化工大学,机械设计制造及其自动化,（中外合作办学）（中美双学位、机器人方向）,2020,594,31379,物、化,0,1
北京化工大学,环境工程,,2020,614,18235,物、化,0,1
北京化工大学,管理科学与工程类,,2020,616,16888,物,0,1
北京化工大学,生物工程类,（绿色生物制造与生物安全）,2020,615,17281,物/化/生,0,1
北京邮电大学,应用物理学,,2020,652,4080,物,0,1
北京邮电大学,电子商务,,2020,651,4365,不限,0,1
北京邮电大学,网络空间安全,（大类招生）,2020,660,2619,物,0,1
北京邮电大学,通信工程,（大类招生）,2020,658,2869,物,0,1
北京邮电大学,英语,,2020,636,8591,不限,0,1
北京邮电大学,机械工程,（机器人试验班）,2020,653,3986,物,0,1
北京邮电大学,人工智能,（大类招生）,2020,657,3139,物,0,1
北京邮电大学,自动化类,,2020,656,3384,物,0,1
北京邮电大学,工商管理类,,2020,650,4458,不限,0,1
北京邮电大学,软件工程,,2020,656,3232,物,0,1
北京邮电大学,计算机类,,2020,661,2478,物,0,1
北京邮电大学,电子信息类,,2020,656,3338,物,0,1
北京邮电大学,法学,,2020,646,5596,不限,0,1
北京邮电大学,日语,,2020,637,8266,不限,0,1
北京邮电大学,科技与创意设计试验班,,2020,654,3706,物,0,1
北京邮电大学,理科试验班,（数学与信息科学）,2020,655,3593,物,0,1
北京联合大学,旅游管理,,2020,564,62180,不限,0,0
北京联合大学,金融学,,2020,577,47048,不限,0,0
北京联合大学,会展经济与管理,,2020,560,67642,不限,0,0
北京联合大学,烹饪与营养教育,,2020,553,76942,物/化/生,0,0
北京联合大学,法学,,2020,582,42392,不限,0,0
北京联合大学,工程管理,,2020,566,58884,物,0,0
北京联合大学,地理信息科学,,2020,587,37417,物/化/地,0,0
北京联合大学,制药工程,,2020,571,53735,物/化/生,0,0
北京联合大学,人文地理与城乡规划,,2020,569,56253,物/化/地,0,0
北京联合大学,工业设计,,2020,564,61462,物,0,0
北京联合大学,会计学,,2020,574,50569,不限,0,0
北京联合大学,电气工程及其自动化,,2020,571,53160,物,0,0
北京联合大学,英语,,2020,575,49081,不限,0,0
北京联合大学,工商管理类,,2020,577,46826,不限,0,0
北京联合大学,软件工程,（实验班）,2020,576,47676,物,0,0
北京联合大学,金融学,（实验班）,2020,577,47461,不限,0,0
北京联合大学,生物工程,,2020,570,54830,物/化/生,0,0
北京联合大学,旅游管理,（博雅实验班）,2020,558,69147,不限,0,0
北京联合大学,网络与新媒体,,2020,585,39226,不限,0,0
北京联合大学,国际经济与贸易,,2020,570,54494,不限,0,0
北京林业大学,环境科学,,2020,615,17337,化,0,1
北京林业大学,风景园林,,2020,629,10803,物/地/生,0,1
北京林业大学,园林,,2020,613,18373,物/化/生,0,1
北京林业大学,水土保持与荒漠化防治,,2020,606,22640,物/化/生,0,1
北京林业大学,机械设计制造及其自动化,,2020,612,19110,物,0,1
北京林业大学,英语,,2020,617,16438,不限,0,1
北京林业大学,林学类,,2020,613,18413,化/生,0,1
北京林业大学,金融学,,2020,623,13476,物/化/生,0,1
北京林业大学,信息管理与信息系统,,2020,615,17493,物,0,1
北京林业大学,土木工程,,2020,611,19903,物,0,1
北京林业大学,电气工程及其自动化,,2020,618,16008,物,0,1
北京林业大学,木材科学与工程,（中外合作办学）,2020,579,45203,物/化/生,0,1
北京林业大学,自动化,,2020,617,16270,物,0,1
北京林业大学,国际经济与贸易,,2020,617,16187,物/化/生,0,1
北京林业大学,草业科学,（草坪科学与管理方向）,2020,605,23577,物/化/生,0,1
北京林业大学,数学与应用数学,,2020,618,15655,物,0,1
北京林业大学,信息管理与信息系统,（管理信息方向）,2020,614,17970,物,0,1
北京林业大学,商务英语,,2020,618,15983,不限,0,1
北京林业大学,园艺,（观赏园艺方向）,2020,613,18818,化/生,0,1
北京林业大学,包装工程,,2020,607,21847,物/化,0,1
中国传媒大学,广告学,,2020,644,6151,不限,0,1
中国传媒大学,广播电视工程,,2020,628,11374,物,0,1
中国传媒大学,文化产业管理,,2020,637,8043,不限,0,1
中国传媒大学,新闻学,,2020,648,4988,不限,0,1
中国传媒大学,传播学,,2020,649,4865,不限,0,1
中国传媒大学,网络空间安全,,2020,627,11725,物,0,1
中国传媒大学,经济学类,,2020,640,7220,不限,0,1
中国传媒大学,国际新闻与传播,,2020,646,5559,不限,0,1
中国传媒大学,通信工程,（无线多媒体广播技术方向）,2020,627,11855,物,0,1
中国传媒大学,自动化,（演艺工程与智能技术方向）,2020,625,12614,物,0,1
中国传媒大学,通信工程,,2020,630,10633,物,0,1
中国传媒大学,广告学,（数字营销方向）,2020,639,7332,不限,0,1
中国传媒大学,数字媒体技术,（游戏设计技术方向）,2020,636,8592,物,0,1
中国传媒大学,工商管理类,,2020,637,8181,不限,0,1
中国传媒大学,物联网工程,,2020,625,12519,物,0,1
中国传媒大学,数据科学与大数据技术,（传媒大数据方向）,2020,631,10121,物,0,1
中国传媒大学,传播学,（中外合作办学）,2020,621,14582,不限,0,1
中国传媒大学,智能科学与技术,（智能媒体技术方向）,2020,632,9934,物,0,1
中国传媒大学,网络与新媒体,（智能融媒体运营方向）,2020,643,6185,不限,0,1
中国传媒大学,行政管理,（国家治理与政治传播方向）,2020,634,9257,不限,0,1
中央民族大学,法学类,,2020,634,9214,不限,1,1
中央民族大学,公共管理类,,2020,632,9928,不限,1,1
中央民族大学,教育学,,2020,630,10574,不限,1,1
中央民族大学,信息与计算科学,,2020,625,12629,物,1,1
中央民族大学,计算机类,,2020,631,10238,物,1,1
中央民族大学,生物科学类,,2020,627,11879,物/化/生,1,1
中央民族大学,历史学类,,2020,636,8459,史,1,1
中央民族大学,环境科学,（中外合作办学）,2020,598,27905,物/化/生,1,1
中央民族大学,光电信息科学与工程,,2020,623,13648,物,1,1
中央民族大学,新闻传播学类,,2020,637,8271,不限,1,1
中央民族大学,经济学类,,2020,632,9912,不限,1,1
中央民族大学,文物与博物馆学,,2020,628,11341,史,1,1
中央民族大学,哲学类,,2020,639,7463,不限,1,1
中央民族大学,汉语言文学,,2020,637,8224,不限,1,1
中央民族大学,外国语言文学类,,2020,633,9605,不限,1,1
中央民族大学,电子信息类,,2020,625,12431,物,1,1
中央民族大学,社会学类,,2020,634,9291,不限,1,1
中央民族大学,统计学类,,2020,626,12312,物,1,1
中央民族大学,工商管理类,,2020,630,10618,不限,1,1
北京师范大学,历史学类,,2020,656,3399,地/史,1,1
北京师范大学,人文科学试验班,,2020,659,2803,不限,1,1
北京师范大学,社会科学试验班,,2020,660,2662,不限,1,1
北京师范大学,教育学类,,2020,659,2814,不限,1,1
北京师范大学,物理学类,,2020,659,2679,物,1,1
北京师范大学,理科试验班,,2020,659,2750,物/化,1,1
北京师范大学,数学类,,2020,666,1736,物,1,1
南京师范大学,法学,,2020,629,11082,不限,0,1
南京师范大学,食品科学与工程,,2020,614,17844,物/化/生,0,1
南京师范大学,化学类,,2020,623,13497,物/化,0,1
南京师范大学,环境科学与工程类,,2020,617,16245,物/化/生,0,1
南京师范大学,生物科学类,,2020,626,12044,物/化/生,0,1
南京师范大学,新闻传播学类,,2020,625,12577,不限,0,1
南京师范大学,数学类,,2020,629,10953,物,0,1
南京师范大学,外国语言文学类,（双外语）,2020,632,9982,不限,0,1
南京师范大学,电气工程及其自动化,,2020,620,14983,物,0,1
南京师范大学,海洋资源与环境,,2020,609,21062,物/化/生,0,1
南京师范大学,学前教育,（师范）,2020,614,18114,不限,0,1
南京师范大学,电子信息类,,2020,622,13827,物,0,1
南京师范大学,汉语国际教育,,2020,627,11986,不限,0,1
南京师范大学,教育技术学,（师范）,2020,618,15761,物/化/生,0,1
南京师范大学,工商管理类,,2020,622,14048,不限,0,1
南京师范大学,人工智能,,2020,621,14217,物,0,1
南京师范大学,应用心理学,,2020,621,14491,不限,0,1
南京师范大学,哲学,,2020,627,11921,不限,0,1
南京师范大学,英语,（师范）,2020,641,6986,不限,0,1
南京师范大学,历史学类,,2020,629,11126,地/史,0,1
对外经济贸易大学,金融工程,,2020,663,2111,不限,0,1
对外经济贸易大学,金融学,,2020,662,2301,不限,0,1
对外经济贸易大学,政治学类,,2020,648,4981,不限,0,1
对外经济贸易大学,投资学,,2020,657,3144,不限,0,1
对外经济贸易大学,精算学,,2020,654,3732,物/化/生,0,1
对外经济贸易大学,经济学类,,2020,660,2640,不限,0,1
对外经济贸易大学,保险学,,2020,654,3671,不限,0,1
对外经济贸易大学,工商管理类,,2020,655,3426,不限,0,1
对外经济贸易大学,数据科学与大数据技术,,2020,654,3674,物,0,1
对外经济贸易大学,金融工程,（量化金融实验班）,2020,663,2094,不限,0,1
对外经济贸易大学,国际商务,,2020,655,3548,不限,0,1
对外经济贸易大学,法学类,,2020,656,3372,不限,0,1
对外经济贸易大学,国际经济与贸易,（国际组织人才基地班）,2020,659,2799,不限,0,1
对外经济贸易大学,经济统计学,,2020,659,2801,物/化/生,0,1
对外经济贸易大学,金融学类,,2020,661,2379,不限,0,1
对外经济贸易大学,金融数学,,2020,658,2957,物/化/生,0,1
北方工业大学,信息安全,,2020,595,30840,物,0,0
北方工业大学,电子信息工程,（理工科实验班）,2020,601,25850,物,0,0
北方工业大学,建筑学,,2020,595,30921,物/地/史,0,0
北方工业大学,汉语言文学,,2020,600,27052,不限,0,0
北方工业大学,会计学,,2020,599,27774,不限,0,0
北方工业大学,交通设备与控制工程,（智能交通）,2020,591,33313,物,0,0
北方工业大学,城市地下空间工程,（智慧城市）,2020,591,33934,物,0,0
北方工业大学,计算机科学与技术,（创新实验班）,2020,607,22055,物,0,0
北方工业大学,知识产权,,2020,614,18185,不限,0,0
北方工业大学,经济与金融,,2020,613,18763,不限,0,0
北方工业大学,通信工程,,2020,598,28230,物,0,0
北方工业大学,日语,,2020,594,31627,不限,0,0
北方工业大学,数据科学与大数据技术,（中外合作办学）,2020,579,44595,物,0,0
北方工业大学,智能建造,,2020,590,34515,物,0,0
北方工业大学,电气工程及其自动化,,2020,597,29110,物,0,0
北方工业大学,机械电子工程,,2020,595,30800,物,0,0
北方工业大学,广告学,,2020,594,31714,不限,0,0
北方工业大学,信息与计算科学,,2020,594,30953,物,0,0
北方工业大学,城乡规划,,2020,592,33107,地/史/生,0,0
北方工业大学,机械设计制造及其自动化,（创新实验班）,2020,599,27709,物,0,0
北京外国语大学,英语,,2020,657,3188,不限,0,1
北京外国语大学,西班牙语,,2020,659,2844,史,0,1
北京外国语大学,法语,,2020,665,1882,不限,0,1
北京外国语大学,外交学,,2020,656,3300,不限,0,1
北京外国语大学,日语,,2020,652,4098,不限,0,1
北京外国语大学,德语,,2020,657,3138,不限,0,1
北京外国语大学,汉语国际教育,,2020,652,4201,不限,0,1
北京外国语大学,新闻学,（日语）,2020,649,4881,政,0,1
北京外国语大学,工商管理类,,2020,649,4797,不限,0,1
北京外国语大学,翻译,（外交外事高级翻译）,2020,666,1821,不限,0,1
北京外国语大学,世界史,,2020,648,4987,史,0,1
北京外国语大学,汉语言文学,（英语）,2020,652,4152,不限,0,1
北京外国语大学,传播学,,2020,652,4059,不限,0,1
北京外国语大学,国际商务,（德语和德语国家研究）,2020,652,4154,不限,0,1
北京外国语大学,国际经济与贸易,（中外合作办学）,2020,639,7559,不限,0,1
北京外国语大学,金融学,,2020,657,3151,不限,0,1
北京外国语大学,外交学,（中外合作办学）,2020,625,12653,不限,0,1
北京外国语大学,外交学,（法语与法语国家研究）,2020,652,4219,不限,0,1
北京外国语大学,信息管理与信息系统,（大数据与商务分析方向）,2020,653,3972,物,0,1
北京外国语大学,俄语,（金融方向）,2020,654,3796,物/地/史,0,1
中国矿业大学,环境科学与工程类,,2020,601,25883,物/化,0,1
中国矿业大学,建筑环境与能源应用工程,（中外合作办学）,2020,579,44737,物,0,1
中国矿业大学,经济与贸易类,,2020,603,24539,不限,0,1
中国矿业大学,能源动力类,,2020,599,27220,物,0,1
中国矿业大学,计算机类,,2020,606,22570,物,0,1
中国矿业大学,土木类,,2020,598,28271,物,0,1
中国矿业大学,工商管理类,,2020,602,25413,不限,0,1
中国矿业大学,人工智能,,2020,605,23334,物,0,1
中国矿业大学,电子信息类,,2020,602,25082,物,0,1
中国矿业大学,建筑类,,2020,599,27331,物,0,1
中国矿业大学,电气类,,2020,604,23758,物,0,1
中国矿业大学,大数据管理与应用,,2020,605,23241,物,0,1
中国矿业大学,力学类,,2020,599,27476,物,0,1
中国矿业大学,机械类,,2020,599,27218,物,0,1
中国矿业大学,材料类,,2020,599,27453,物,0,1
中国矿业大学,化工与制药类,,2020,601,25819,物/化,0,1
中国矿业大学,物理学类,,2020,601,26121,物,0,1
中国矿业大学,公共管理类,,2020,603,24922,不限,0,1
中国矿业大学,外国语言文学类,,2020,603,24945,不限,0,1
中国矿业大学,数学类,,2020,602,25248,物,0,1
新疆大学,电子信息工程,,2020,578,45709,物,0,1
新疆大学,土木工程,,2020,557,71782,物、化,0,1
新疆大学,纺织工程,,2020,545,87963,物/化,0,1
新疆大学,自动化,,2020,569,55909,物,0,1
新疆大学,电气工程及其自动化,,2020,577,46649,物,0,1
新疆大学,数学与应用数学,,2020,581,42978,物,0,1
新疆大学,资源勘查工程,,2020,551,79455,物/化,0,1
新疆大学,化学工程与工艺,,2020,559,67922,化,0,1
新疆大学,行政管理,,2020,570,54511,不限,0,1
新疆大学,服装设计与工程,,2020,545,88549,物/化,0,1
新疆大学,国际经济与贸易,,2020,568,57601,不限,0,1
新疆大学,采矿工程,,2020,542,93010,物/化/地,0,1
新疆大学,信息与计算科学,,2020,575,49699,物,0,1
新疆大学,数据科学与大数据技术,,2020,577,47034,物,0,1
新疆大学,俄语,,2020,561,66327,不限,0,1
新疆大学,能源化学工程,,2020,554,74977,化,0,1
新疆大学,思想政治教育,,2020,571,54098,政,0,1
新疆大学,计算机科学与技术,,2020,582,41964,物,0,1
新疆大学,汉语言文学,,2020,572,52372,政、史,0,1
新疆大学,生物工程,,2020,558,69633,化、生,0,1
浙江理工大学,服装设计与工程,,2020,595,30272,物/化,0,0
浙江理工大学,轻化工程,,2020,591,34048,物/化,0,0
浙江理工大学,电气类,,2020,598,28475,物,0,0
浙江理工大学,材料类,,2020,596,30070,化,0,0
浙江理工大学,外国语言文学类,,2020,593,32278,不限,0,0
浙江理工大学,工商管理类,,2020,594,31548,不限,0,0
浙江理工大学,计算机类,,2020,601,25899,物,0,0
浙江理工大学,国际经济与贸易,（英文授课班）,2020,594,31021,不限,0,0
浙江理工大学,新闻传播学类,,2020,595,30716,不限,0,0
浙江理工大学,土木类,,2020,592,33161,物,0,0
浙江理工大学,能源与动力工程,,2020,595,30596,物,0,0
浙江理工大学,电子信息类,,2020,600,26551,物,0,0
浙江理工大学,丝绸设计与工程,,2020,585,39140,物/化,0,0
浙江理工大学,经济与贸易类,,2020,594,31542,不限,0,0
浙江理工大学,纺织类,,2020,586,38298,物/化,0,0
浙江理工大学,工商管理,（英文授课班）,2020,598,28369,不限,0,0
浙江理工大学,机械类,,2020,596,29429,物,0,0
浙江理工大学,服装设计与工程,（中外合作办学）,2020,575,49538,物/化,0,0
浙江理工大学,行政管理,,2020,586,38570,不限,0,0
浙江理工大学,建筑类,,2020,596,30002,物/史,0,0
中央财经大学,统计学类,,2020,662,2275,物,0,1
中央财经大学,金融学类,,2020,670,1231,物,0,1
中央财经大学,文化产业管理,,2020,649,4795,不限,0,1
中央财经大学,经济学类,,2020,668,1484,不限,0,1
中央财经大学,金融学,（国际金融与公司理财）,2020,668,1495,物,0,1
中央财经大学,数学类,,2020,660,2639,物,0,1
中央财经大学,管理科学与工程类,,2020,655,3553,物,0,1
中央财经大学,工商管理类,（会计学院）,2020,665,1925,不限,0,1
中央财经大学,公共管理类,,2020,651,4447,不限,0,1
中央财经大学,经济学,（数理经济与数理金融）,2020,669,1327,不限,0,1
中央财经大学,财政学类,,2020,661,2513,不限,0,1
中央财经大学,投资学,,2020,658,2902,物,0,1
中央财经大学,精算学,,2020,665,1865,物,0,1
中央财经大学,财政学,（财政理论与政策）,2020,664,2058,不限,0,1
中央财经大学,法学,,2020,651,4415,不限,0,1
中央财经大学,工商管理类,（商学院）,2020,656,3293,不限,0,1
中央财经大学,计算机类,,2020,658,2994,物,0,1
中央财经大学,国际经济与贸易,（中外合作办学）（国际贸易、金融风险管理）,2020,641,6934,不限,0,1
华北电力大学,管理科学与工程类,,2020,623,13397,物,0,1
华北电力大学,环境科学与工程类,,2020,620,15031,化,0,1
华北电力大学,机械类,,2020,628,11376,物,0,1
华北电力大学,自动化类,,2020,628,11533,物,0,1
华北电力大学,公共管理类,,2020,622,14042,不限,0,1
华北电力大学,核工程类,,2020,621,14468,物,0,1
华北电力大学,土木类,,2020,622,13749,物,0,1
华北电力大学,法学类,,2020,621,14662,不限,0,1
华北电力大学,水利类,,2020,624,12920,物,0,1
华北电力大学,材料类,,2020,623,13286,物,0,1
华北电力大学,物理学类,,2020,627,11929,物,0,1
华北电力大学,工商管理类,,2020,621,14451,不限,0,1
华北电力大学,电气类,,2020,639,7424,物,0,1
华北电力大学,电子信息类,,2020,634,9262,物,0,1
华北电力大学,计算机类,,2020,628,11254,物,0,1
华北电力大学,能源动力类,（能动）,2020,626,12188,物,0,1
华北电力大学,数学类,,2020,627,11893,物,0,1
华北电力大学,外国语言文学类,,2020,618,16127,不限,0,1
华北电力大学,能源动力类,（新能源）,2020,626,12165,物,0,1
北京体育大学,旅游管理,,2020,596,30134,不限,0,1
北京体育大学,法语,,2020,599,27461,不限,0,1
北京体育大学,新闻学,,2020,606,22943,不限,0,1
北京体育大学,网络与新媒体,,2020,606,22731,不限,0,1
北京体育大学,经济学,,2020,611,19819,不限,0,1
北京体育大学,德语,,2020,601,25897,不限,0,1
北京体育大学,公共事业管理,,2020,600,26632,不限,0,1
北京体育大学,应用心理学,,2020,604,24246,物/化/生,0,1
北京体育大学,俄语,,2020,598,28235,不限,0,1
北京体育大学,英语,,2020,608,21638,不限,0,1
北京体育大学,汉语国际教育,,2020,604,24333,不限,0,1
北京体育大学,马克思主义理论,,2020,617,16684,政,0,1
北京体育大学,智能体育工程,,2020,598,27910,物/化,0,1
北京体育大学,体育经济与管理,,2020,600,26582,不限,0,1
北京体育大学,运动康复,,2020,601,25959,物/化/生,0,1
北京体育大学,数据科学与大数据技术,,2020,601,25803,物,0,1
北京体育大学,葡萄牙语,,2020,596,29999,不限,0,1
北京体育大学,汉语言文学,,2020,605,23600,史,0,1
北京体育大学,教育学,,2020,605,23657,不限,0,1
北京体育大学,西班牙语,,2020,602,24992,不限,0,1
华东政法大学,法学类,,2020,639,7440,不限,0,0
华东政法大学,经济学类,,2020,631,10291,不限,0,0
华东政法大学,新闻传播学类,,2020,632,9855,不限,0,0
华东政法大学,英语,（涉外法商）,2020,629,11023,不限,0,0
华东政法大学,公共管理类,（双学位培养项目）,2020,636,8496,不限,0,0
华东政法大学,社会学类,,2020,629,11115,不限,0,0
华东政法大学,工商管理类,,2020,630,10715,不限,0,0
华东政法大学,法学类,（卓越人才实验班）,2020,645,5722,不限,0,0
华东政法大学,知识产权,（卓越人才实验班）,2020,639,7441,不限,0,0
燕山大学,机械设计制造及其自动化,,2020,601,25936,物,0,0
燕山大学,自动化,,2020,601,25845,物,0,0
燕山大学,计算机科学与技术,,2020,601,26106,物,0,0
燕山大学,旅游管理,,2020,585,39139,不限,0,0
燕山大学,法语,,2020,584,39823,不限,0,0
燕山大学,环境工程,,2020,590,34424,物/化/生,0,0
燕山大学,工商管理,,2020,590,34806,不限,0,0
燕山大学,公共事业管理,,2020,585,39473,不限,0,0
燕山大学,软件工程,,2020,596,29996,物,0,0
燕山大学,电子商务,,2020,587,37654,不限,0,0
燕山大学,统计学,,2020,593,31801,物/化/生,0,0
燕山大学,德语,,2020,582,42497,不限,0,0
燕山大学,应用物理学,,2020,590,34845,物,0,0
燕山大学,能源化学工程,,2020,593,32429,物/化,0,0
燕山大学,汉语言文学,,2020,595,30789,不限,0,0
燕山大学,信息与计算科学,,2020,595,30478,物,0,0
燕山大学,行政管理,,2020,588,36206,不限,0,0
燕山大学,日语,,2020,583,40908,不限,0,0
燕山大学,法学,,2020,595,30752,不限,0,0
燕山大学,化学工程与工艺,,2020,589,35629,物/化,0,0
首都师范大学,电子信息工程,,2020,613,18381,物,0,0
首都师范大学,教育技术学,,2020,612,19284,不限,0,0
首都师范大学,中国语言文学类,,2020,617,16518,不限,0,0
首都师范大学,数学类,（数理实验班）,2020,621,14561,物,0,0
