院校,专业,专业详情,年份,最低分,位次,科目,985,211
中央财经大学,法学,,2017,617,570,文科,0,1
中央财经大学,金融工程,,2017,660,1119,理科,0,1
中央财经大学,电子商务类,（所含专业信息管理与信息系统、电子商务。）,2017,657,1423,理科,0,1
中央财经大学,公共管理类,（所含专业行政管理、公共事业管理（公共部门人力资源管理）、城市管理。）,2017,624,342,文科,0,1
中央财经大学,体育经济与管理,,2017,657,1390,理科,0,1
中央财经大学,财政学,（财政理论与政策）,2017,660,1163,理科,0,1
中央财经大学,投资学,,2017,657,1422,理科,0,1
中央财经大学,外国语言文学类,（财经英语与翻译，所含专业英语（财经英语）、翻译（财经翻译）。只招英语语种考生）,2017,617,584,文科,0,1
中央财经大学,计算机类,（所含专业计算机科学与技术、信息安全。）,2017,658,1261,理科,0,1
中央财经大学,日语,（财经日语。只招英语或日语语种）,2017,618,549,文科,0,1
中央财经大学,经济学,（数理经济与数理金融）,2017,663,912,理科,0,1
中央财经大学,工商管理类,（会计学院，所含专业会计学、财务管理。）,2017,662,973,理科,0,1
中央财经大学,工商管理类,（商学院，所含专业工商管理、市场营销、市场营销（大数据营销）、人力资源管理、物流管理）,2017,657,1345,理科,0,1
中央财经大学,国际政治,,2017,617,599,文科,0,1
中央财经大学,文化产业管理,,2017,622,403,文科,0,1
中央财经大学,经济学,（数理经济与数理金融）,2018,667,1050,理科,0,1
中央财经大学,日语,（财经日语）,2018,641,451,文科,0,1
中央财经大学,体育经济与管理,,2018,660,1730,理科,0,1
中央财经大学,文化产业管理,,2018,639,539,文科,0,1
中央财经大学,公共管理类,（行政管理、公共事业管理）,2018,641,479,文科,0,1
中央财经大学,管理科学与工程类,（管理科学、工程管理、房地产开发与管理）,2018,660,1711,理科,0,1
中央财经大学,电子商务类,（电子商务、信息管理与信息系统）,2018,660,1748,理科,0,1
中央财经大学,财政学类,（财政学、税收学）,2018,649,214,文科,0,1
中央财经大学,劳动与社会保障,,2018,659,1780,理科,0,1
中央财经大学,金融学类,（金融学）,2018,646,292,文科,0,1
中央财经大学,投资学,,2018,662,1543,理科,0,1
中央财经大学,法学,,2018,640,512,文科,0,1
中央财经大学,统计学类,（经济统计学、统计学、应用统计学）,2018,663,1428,理科,0,1
中央财经大学,社会学类,（社会学、社会工作）,2018,639,570,文科,0,1
中央财经大学,财政学类,（财政学、税收学、资产评估）,2018,662,1496,理科,0,1
中央财经大学,工商管理类,（会计学院，会计学、财务管理）,2018,664,1266,理科,0,1
中央财经大学,金融学类,（金融学、金融工程）,2018,669,890,理科,0,1
中央财经大学,体育经济与管理,,2019,623,527,文科,0,1
中央财经大学,金融学,（国际金融与公司理财）,2019,657,1332,理科,0,1
中央财经大学,工商管理类,（商学院，工商管理、市场营销（大数据营销）、人力资源管理、供应链管理）,2019,631,264,文科,0,1
中央财经大学,投资学,,2019,647,2433,理科,0,1
中央财经大学,金融学类,（金融学）,2019,634,193,文科,0,1
中央财经大学,金融学类,（金融学、金融工程、金融科技）,2019,662,953,理科,0,1
中央财经大学,文化产业管理,,2019,625,445,文科,0,1
中央财经大学,工商管理类,（商学院，工商管理、市场营销（大数据营销）、人力资源管理、供应链管理）,2019,646,2565,理科,0,1
中央财经大学,工商管理类,（会计学院，会计学）,2019,635,175,文科,0,1
中央财经大学,国际经济与贸易,（国际贸易、金融风险管理）（中外合作）,2019,634,4477,理科,0,1
中央财经大学,统计学类,（经济统计学、统计学、应用统计学、数据科学与大数据技术）,2019,650,2048,理科,0,1
中央财经大学,财政学类,（财政学、税收学、资产评估）,2019,652,1819,理科,0,1
中央财经大学,公共管理类,（行政管理、公共事业管理、国际政治）,2019,626,408,文科,0,1
中央财经大学,经济学,（数理经济与数理金融）,2019,657,1332,理科,0,1
中央财经大学,工商管理类,（会计学院，会计学、财务管理）,2019,655,1535,理科,0,1
中央财经大学,电子商务类,（电子商务、信息管理与信息系统）,2019,646,2565,理科,0,1
中央财经大学,财政学类,（财政学、税收学）,2019,631,264,文科,0,1
中央财经大学,管理科学与工程类,（管理科学、工程管理、房地产开发与管理、大数据管理与应用）,2019,646,2565,理科,0,1
中央财经大学,精算学,,2019,656,1414,理科,0,1
中央财经大学,经济学类,（经济学、国民经济管理）,2019,660,1074,理科,0,1
华北电力大学,土木类,,2017,621,8452,理科,0,1
华北电力大学,电气类,,2017,634,4858,理科,0,1
华北电力大学,公共管理类,,2017,588,3044,文科,0,1
华北电力大学,自动化类,,2017,622,8115,理科,0,1
华北电力大学,能源动力类,（能动）,2017,621,8295,理科,0,1
华北电力大学,环境科学与工程类,,2017,618,9494,理科,0,1
华北电力大学,核工程类,,2017,617,9878,理科,0,1
华北电力大学,机械类,,2017,619,9050,理科,0,1
华北电力大学,数学类,,2017,617,9892,理科,0,1
华北电力大学,计算机类,,2017,619,9101,理科,0,1
华北电力大学,材料类,,2017,618,9389,理科,0,1
华北电力大学,能源动力类,（新能源）,2017,622,8198,理科,0,1
华北电力大学,工商管理类,,2017,589,2886,文科,0,1
华北电力大学,水利类,,2017,617,9875,理科,0,1
华北电力大学,管理科学与工程类,,2017,616,10100,理科,0,1
华北电力大学,法学类,,2017,588,3003,文科,0,1
华北电力大学,电子信息类,,2017,620,8723,理科,0,1
华北电力大学,能源动力类,（能动，能源与动力工程）,2018,628,8292,理科,0,1
华北电力大学,法学类,（法学）,2018,617,2351,文科,0,1
华北电力大学,水利类,（水利水电工程、水文与水资源工程）,2018,625,9304,理科,0,1
华北电力大学,电气类,（电气工程及其自动化）,2018,642,4569,理科,0,1
华北电力大学,土木类,（建筑环境与能源应用工程）,2018,626,8738,理科,0,1
华北电力大学,能源动力类,（新能源，新能源科学与工程（太阳能）、新能源科学与工程（风电）、新能源科学与工程（生物质）、新能源材料与器件）,2018,630,7630,理科,0,1
华北电力大学,计算机类,（计算机科学与技术、软件工程、信息安全、物联网工程）,2018,627,8416,理科,0,1
华北电力大学,管理科学与工程类,（工商管理、信息管理与信息系统、工程管理、人力资源管理、市场营销、物流管理、电子商务、劳动与社会保障）,2018,624,9502,理科,0,1
华北电力大学,工商管理类,（会计学、财务管理）,2018,614,2714,文科,0,1
华北电力大学,数学类,（信息与计算科学、应用物理学）,2018,627,8434,理科,0,1
华北电力大学,自动化类,（自动化、测控技术与仪器）,2018,634,6538,理科,0,1
华北电力大学,材料类,（材料科学与工程）,2018,625,9186,理科,0,1
华北电力大学,环境科学与工程类,（应用化学）,2018,625,9215,理科,0,1
华北电力大学,外国语言文学类,（英语、翻译）,2018,614,2806,文科,0,1
华北电力大学,机械类,（机械工程）,2018,626,8823,理科,0,1
华北电力大学,电子信息类,（智能电网信息工程、电子信息工程、电子科学与技术、通信工程）,2018,636,5873,理科,0,1
华北电力大学,电子信息类,（电子信息工程、电子科学与技术、通信工程）,2019,618,9114,理科,0,1
华北电力大学,数学类,（信息与计算科学）,2019,616,9775,理科,0,1
华北电力大学,工商管理类,（会计学、财务管理、工商管理、人力资源管理、市场营销）,2019,599,2505,文科,0,1
华北电力大学,环境科学与工程类,（应用化学、环境科学）,2019,612,11219,理科,0,1
华北电力大学,土木类,（建筑环境与能源应用工程）,2019,614,10491,理科,0,1
华北电力大学,物理学类,（应用物理学）,2019,613,10858,理科,0,1
华北电力大学,计算机类,（计算机科学与技术、软件工程、信息安全、物联网工程、智能科学与技术）,2019,614,10491,理科,0,1
华北电力大学,材料类,（材料科学与工程）,2019,612,11219,理科,0,1
华北电力大学,公共管理类,（公共事业管理、行政管理、汉语言文学、广告学）,2019,595,3103,文科,0,1
华北电力大学,外国语言文学类,（英语、翻译）,2019,596,2949,文科,0,1
华北电力大学,电气类,（电气工程及其自动化、智能电网信息工程）,2019,626,6671,理科,0,1
华北电力大学,水利类,（水利水电工程、水文与水资源工程）,2019,612,11219,理科,0,1
华北电力大学,法学类,（法学）,2019,598,2649,文科,0,1
华北电力大学,管理科学与工程类,（信息管理与信息系统、工程管理）,2019,612,11219,理科,0,1
华北电力大学,机械类,（机械工程）,2019,618,9114,理科,0,1
华北电力大学,核工程类,（核工程与核技术、辐射防护与核安全）,2019,612,11219,理科,0,1
华北电力大学,能源动力类,（能动，能源与动力工程）,2019,614,10491,理科,0,1
华北电力大学,工商管理类,（会计学、财务管理、工商管理、人力资源管理、市场营销）,2019,611,11591,理科,0,1
华北电力大学,自动化类,（自动化、测控技术与仪器）,2019,615,10132,理科,0,1
北京体育大学,运动人体科学,,2017,586,24631,理科,0,1
北京体育大学,体育经济与管理,,2017,588,23285,理科,0,1
北京体育大学,广告学,（体育营销传播）,2017,579,4438,文科,0,1
北京体育大学,汉语国际教育,,2017,592,21154,理科,0,1
北京体育大学,新闻学,（体育新闻）,2017,582,3953,文科,0,1
北京体育大学,汉语国际教育,,2017,581,4112,文科,0,1
北京体育大学,英语,（国际体育）,2017,580,4369,文科,0,1
北京体育大学,英语,（国际体育）,2017,588,23351,理科,0,1
北京体育大学,运动康复,,2017,585,25389,理科,0,1
北京体育大学,公共事业管理,（体育管理）,2017,586,3288,文科,0,1
北京体育大学,公共事业管理,（体育管理）,2017,587,24319,理科,0,1
北京体育大学,应用心理学,（运动心理）,2017,585,25318,理科,0,1
北京体育大学,广告学,（体育营销传播）,2017,588,23522,理科,0,1
北京体育大学,运动人体科学,,2018,601,19494,理科,0,1
北京体育大学,旅游管理,（体育旅游项目规划与设计方向）,2018,593,24179,理科,0,1
北京体育大学,汉语国际教育,,2018,607,3921,文科,0,1
北京体育大学,网络与新媒体,,2018,609,3562,文科,0,1
北京体育大学,教育学,（体育方向）,2018,607,3970,文科,0,1
北京体育大学,公共事业管理,（体育管理）,2018,607,3927,文科,0,1
北京体育大学,应用心理学,（运动心理）,2018,599,20795,理科,0,1
北京体育大学,英语,（国际体育）,2018,608,16111,理科,0,1
北京体育大学,运动康复,,2018,595,23117,理科,0,1
北京体育大学,体育经济与管理,,2018,609,3578,文科,0,1
北京体育大学,网络与新媒体,,2018,597,21583,理科,0,1
北京体育大学,公共事业管理,（体育管理）,2018,593,24331,理科,0,1
北京体育大学,马克思主义理论,,2018,593,24321,理科,0,1
北京体育大学,经济学,（体育产业方向）,2018,595,23046,理科,0,1
北京体育大学,体育经济与管理,（冰雪产业和冬季项目管理方向）,2018,611,3200,文科,0,1
北京体育大学,运动人体科学,（运动健康方向）,2018,598,21201,理科,0,1
北京体育大学,新闻学,（体育新闻）,2018,609,3600,文科,0,1
北京体育大学,经济学,（体育产业方向）,2018,610,3382,文科,0,1
北京体育大学,教育学,（体育方向）,2018,594,23287,理科,0,1
北京体育大学,旅游管理,（体育旅游产品运营与管理方向）,2018,607,3956,文科,0,1
北京体育大学,体育经济与管理,（冰雪产业和冬季项目管理方向）,2019,591,3854,文科,0,1
北京体育大学,网络与新媒体,,2019,589,22465,理科,0,1
北京体育大学,经济学,,2019,596,18503,理科,0,1
北京体育大学,网络与新媒体,,2019,597,2791,文科,0,1
北京体育大学,俄语,,2019,600,16457,理科,0,1
北京体育大学,公共事业管理,,2019,585,24938,理科,0,1
北京体育大学,新闻学,,2019,594,3280,文科,0,1
北京体育大学,体育经济与管理,（冰雪产业和冬季项目管理方向）,2019,587,23678,理科,0,1
北京体育大学,新闻学,,2019,592,20690,理科,0,1
北京体育大学,公共事业管理,,2019,589,4279,文科,0,1
北京体育大学,葡萄牙语,,2019,584,25549,理科,0,1
北京体育大学,英语,,2019,594,3280,文科,0,1
北京体育大学,法语,,2019,591,3854,文科,0,1
北京体育大学,德语,,2019,589,4279,文科,0,1
北京体育大学,德语,,2019,586,24316,理科,0,1
北京体育大学,英语,,2019,600,16457,理科,0,1
北京体育大学,旅游管理,,2019,589,4279,文科,0,1
北京体育大学,汉语国际教育,,2019,584,25549,理科,0,1
北京体育大学,汉语国际教育,,2019,589,4279,文科,0,1
北京体育大学,西班牙语,,2019,585,24938,理科,0,1
华东政法大学,知识产权,（卓越人才实验班）,2017,612,829,文科,0,0
华东政法大学,新闻传播学类,（含新闻学（法制新闻）、新闻学（卓越人才实验班）、汉语言文学（法商文秘）、文化产业管理）,2017,621,8302,理科,0,0
华东政法大学,知识产权,（卓越人才实验班）,2017,621,8455,理科,0,0
华东政法大学,英语,（涉外法商，外语语种为英语）,2017,634,4887,理科,0,0
华东政法大学,经济学,,2017,615,10666,理科,0,0
华东政法大学,新闻传播学类,（大类培养，一年后专业分流，含新闻学（法制新闻）、新闻学（卓越人才实验班）、汉语言文学（法商文秘）、文化产业管理，详见学校招生章程。）,2017,608,1065,文科,0,0
华东政法大学,社会学类,（含社会学、社会学（社会管理）、社会工作）,2017,616,10205,理科,0,0
华东政法大学,法学类,（卓越法律人才实验班，大类培养，法学（本硕贯通卓越法律人才实验班）、法学（涉外卓越国际金融法律人才实验班）、法学（沪港交流涉外卓越法律人才实验班）、法学（涉外卓越商事法律人才实验班））,2017,636,4502,理科,0,0
华东政法大学,公共管理类,（大类培养，一年后专业分流，含行政管理、劳动与社会保障、公共事业管理、政治学与行政学，详见学校招生章程。）,2017,608,1089,文科,0,0
华东政法大学,法学类,（含法学（民商法律方向）、法学（刑事法律方向）、法学（经济法方向）、法学（国际经济法方向））,2017,624,7537,理科,0,0
华东政法大学,国际经济与贸易,,2017,614,10869,理科,0,0
华东政法大学,法学类,（大类培养，一年后专业分流，含法学（民商法律方向）、法学（刑事法律方向）、法学（经济法方向）、法学（国际经济法方向），详见学校招生章程。）,2017,610,939,文科,0,0
华东政法大学,金融学,（数量金融）,2017,621,8281,理科,0,0
华东政法大学,会计学,,2017,622,7943,理科,0,0
华东政法大学,计算机科学与技术,（网信安全方向）,2017,618,9309,理科,0,0
华东政法大学,社会学类,（大类培养，一年后专业分流，含社会学、社会学（社会管理）、社会工作，详见学校招生章程。）,2017,609,971,文科,0,0
华东政法大学,会计学,,2017,611,899,文科,0,0
华东政法大学,工商管理,,2017,616,10133,理科,0,0
华东政法大学,英语,（涉外法商，外语语种为英语）,2017,612,836,文科,0,0
华东政法大学,公共管理类,（行政管理、劳动与社会保障、公共事业管理、政治学与行政学）,2018,612,14018,理科,0,0
华东政法大学,新闻传播学类,（新闻学（法制新闻）、新闻学（卓越人才实验班）、文化产业管理、汉语言文学）,2018,628,1220,文科,0,0
华东政法大学,法学类,（民商法律、刑事法律、经济法、国际经济法、国际金融法）,2018,625,1493,文科,0,0
华东政法大学,会计学,,2018,625,1455,文科,0,0
华东政法大学,国际经济与贸易,,2018,628,1244,文科,0,0
华东政法大学,经济学,,2018,612,14386,理科,0,0
华东政法大学,法学类,（卓越人才实验班，法学（本硕贯通卓越法律人才实验班）、法学（沪港交流涉外卓越法律人才实验班）、法学（涉外卓越国际金融法律人才实验班）、法学（涉外卓越商事法律人才实验班）、法学（卓越律师人才实验班））,2018,632,954,文科,0,0
华东政法大学,金融学,（数量金融）,2018,611,14611,理科,0,0
华东政法大学,会计学,,2018,629,7980,理科,0,0
华东政法大学,新闻传播学类,（新闻学（法制新闻）、新闻学（卓越人才实验班）、文化产业管理、汉语言文学）,2018,618,11780,理科,0,0
华东政法大学,社会学类,（社会学、社会学（社会管理）、社会工作）,2018,610,15232,理科,0,0
华东政法大学,英语,（涉外法商）,2018,626,1371,文科,0,0
华东政法大学,国际经济与贸易,,2018,619,11326,理科,0,0
华东政法大学,计算机科学与技术,（网信安全方向）,2018,615,12851,理科,0,0
华东政法大学,英语,（涉外法商）,2018,617,12344,理科,0,0
华东政法大学,法学类,（卓越人才实验班，法学（本硕贯通卓越法律人才实验班）、法学（沪港交流涉外卓越法律人才实验班）、法学（涉外卓越国际金融法律人才实验班）、法学（涉外卓越商事法律人才实验班）、法学（卓越律师人才实验班））,2018,636,5912,理科,0,0
华东政法大学,公共管理类,（行政管理、劳动与社会保障、公共事业管理、政治学与行政学）,2018,624,1529,文科,0,0
华东政法大学,知识产权,（卓越人才实验班）,2018,636,6050,理科,0,0
华东政法大学,社会学类,（社会学、社会学（社会管理）、社会工作）,2018,624,1602,文科,0,0
华东政法大学,工商管理,,2018,625,1510,文科,0,0
华东政法大学,法学类,,2019,617,854,文科,0,0
华东政法大学,新闻传播学类,,2019,619,8756,理科,0,0
华东政法大学,公共管理类,,2019,611,1237,文科,0,0
华东政法大学,新闻传播学类,,2019,612,1163,文科,0,0
华东政法大学,英语,,2019,618,9114,理科,0,0
华东政法大学,工商管理,（卓越人才实验班）,2019,612,1163,文科,0,0
华东政法大学,公共管理类,（卓越人才实验班）,2019,610,11988,理科,0,0
华东政法大学,国际经济与贸易,（网信安全）,2019,617,9465,理科,0,0
华东政法大学,社会学类,,2019,613,10858,理科,0,0
华东政法大学,国际经济与贸易,,2019,613,1091,文科,0,0
华东政法大学,计算机科学与技术,,2019,611,11591,理科,0,0
华东政法大学,社会学类,（涉外法商）,2019,611,1237,文科,0,0
华东政法大学,知识产权,（卓越法律人才实验班）,2019,615,966,文科,0,0
华东政法大学,法学类,（卓越人才实验班，法学（本硕贯通卓越法律人才实验班）、法学（沪港交流涉外卓越法律人才实验班）、法学（涉外卓越国际金融法律人才实验班）、法学（涉外卓越商事法律人才实验班）、法学（卓越律师人才实验班））,2019,626,6671,理科,0,0
华东政法大学,法学类,（刑事侦查）,2019,615,966,文科,0,0
华东政法大学,英语,,2019,610,1316,文科,0,0
华东政法大学,金融学,,2019,618,9114,理科,0,0
华东政法大学,金融学,（涉外法商）,2019,615,10132,理科,0,0
华东政法大学,知识产权,（卓越法律人才实验班）,2019,620,8428,理科,0,0
华东政法大学,法学类,,2019,618,9114,理科,0,0
华东政法大学,法学,（民商法律）,2016,603,786,文科,0,0
华东政法大学,英语,（涉外法商）,2016,595,1324,文科,0,0
华东政法大学,金融学,,2016,626,12639,理科,0,0
华东政法大学,社会学,,2016,594,1413,文科,0,0
华东政法大学,社会工作,,2016,626,12639,理科,0,0
华东政法大学,工商管理,,2016,631,10627,理科,0,0
华东政法大学,文化产业管理,,2016,624,13496,理科,0,0
华东政法大学,知识产权,（卓越人才实验班）,2016,598,1098,文科,0,0
华东政法大学,国际经济与贸易,,2016,629,11419,理科,0,0
华东政法大学,新闻学,（法制新闻）,2016,594,1413,文科,0,0
华东政法大学,行政管理,,2016,628,11820,理科,0,0
华东政法大学,法学,（本硕贯通卓越法律人才实验班）,2016,601,897,文科,0,0
华东政法大学,法学,（经济法）,2016,643,6586,理科,0,0
华东政法大学,公共事业管理,,2016,594,1413,文科,0,0
华东政法大学,法学,（经济法）,2016,599,1027,文科,0,0
华东政法大学,英语,（涉外法商）,2016,635,9111,理科,0,0
华东政法大学,社会学,,2016,626,12639,理科,0,0
燕山大学,旅游管理,,2017,584,25984,理科,0,0
燕山大学,机械设计制造及其自动化,,2017,589,22646,理科,0,0
燕山大学,金属材料工程,,2017,586,24875,理科,0,0
燕山大学,自动化,,2017,590,22066,理科,0,0
燕山大学,材料成型及控制工程,,2017,586,24506,理科,0,0
燕山大学,计算机科学与技术,,2017,591,21517,理科,0,0
燕山大学,过程装备与控制工程,,2017,584,26088,理科,0,0
燕山大学,石油工程,,2017,584,25871,理科,0,0
燕山大学,测控技术与仪器,,2017,584,25847,理科,0,0
燕山大学,应用化学,,2017,585,25243,理科,0,0
燕山大学,能源化学工程,,2017,583,26177,理科,0,0
燕山大学,广播电视学,,2017,570,6640,文科,0,0
燕山大学,生物医学工程,,2017,584,26004,理科,0,0
燕山大学,环境工程,,2017,584,25686,理科,0,0
燕山大学,无机非金属材料工程,,2017,585,25377,理科,0,0
燕山大学,自动化,（教育部卓越工程师培养计划）,2017,593,20685,理科,0,0
燕山大学,工业设计,,2017,584,25947,理科,0,0
燕山大学,高分子材料与工程,,2017,586,24367,理科,0,0
燕山大学,工商管理,,2017,571,6332,文科,0,0
燕山大学,软件工程,,2017,588,23550,理科,0,0
燕山大学,材料成型及控制工程,,2018,592,25028,理科,0,0
燕山大学,金属材料工程,,2018,590,26004,理科,0,0
燕山大学,计算机科学与技术,,2018,595,22696,理科,0,0
燕山大学,旅游管理,,2018,591,25622,理科,0,0
燕山大学,机械设计制造及其自动化,,2018,593,24230,理科,0,0
燕山大学,自动化,,2018,592,25009,理科,0,0
燕山大学,信息与计算科学,,2018,593,23972,理科,0,0
燕山大学,电子信息工程,,2018,594,23514,理科,0,0
燕山大学,车辆工程,,2018,593,24059,理科,0,0
燕山大学,俄语,,2018,592,7231,文科,0,0
燕山大学,电子商务,,2018,591,25573,理科,0,0
燕山大学,环境工程,,2018,591,25507,理科,0,0
燕山大学,法学,,2018,595,6451,文科,0,0
燕山大学,机械设计制造及其自动化,（卓越计划）,2018,596,22671,理科,0,0
燕山大学,测控技术与仪器,,2018,590,25842,理科,0,0
燕山大学,光电信息科学与工程,,2018,594,23816,理科,0,0
燕山大学,化学工程与工艺,,2018,590,25900,理科,0,0
燕山大学,生物工程,,2018,590,25788,理科,0,0
燕山大学,材料物理,,2018,591,25258,理科,0,0
燕山大学,应用物理学,,2018,591,25251,理科,0,0
燕山大学,自动化,,2019,586,24316,理科,0,0
燕山大学,旅游管理,,2019,580,28249,理科,0,0
燕山大学,材料成型及控制工程,,2019,586,24316,理科,0,0
燕山大学,机械设计制造及其自动化,,2019,586,24316,理科,0,0
燕山大学,金属材料工程,,2019,579,28967,理科,0,0
燕山大学,计算机科学与技术,,2019,589,22465,理科,0,0
燕山大学,电子商务,,2019,580,28249,理科,0,0
燕山大学,能源与动力工程,,2019,583,26188,理科,0,0
燕山大学,公共事业管理,,2019,576,7515,文科,0,0
燕山大学,过程装备与控制工程,,2019,578,29690,理科,0,0
燕山大学,化学工程与工艺,,2019,579,28967,理科,0,0
燕山大学,经济与金融,,2019,584,5347,文科,0,0
燕山大学,测控技术与仪器,,2019,579,28967,理科,0,0
燕山大学,电子科学与技术,,2019,582,26841,理科,0,0
燕山大学,机械设计制造及其自动化,（卓越计划）,2019,592,20690,理科,0,0
燕山大学,英语,,2019,581,27540,理科,0,0
燕山大学,建筑学,,2019,580,28249,理科,0,0
燕山大学,无机非金属材料工程,,2019,580,28249,理科,0,0
燕山大学,汉语言文学,,2019,577,7216,文科,0,0
燕山大学,能源化学工程,,2019,581,27540,理科,0,0
首都师范大学,汉语言文学,,2017,593,2336,文科,0,0
首都师范大学,世界史,,2017,591,2543,文科,0,0
首都师范大学,教育学,,2017,593,2342,文科,0,0
首都师范大学,英语,,2017,603,15390,理科,0,0
首都师范大学,生物科学,,2017,602,16083,理科,0,0
首都师范大学,数学类,（数理实验班）,2017,608,13235,理科,0,0
首都师范大学,劳动与社会保障,,2017,598,17668,理科,0,0
首都师范大学,国际经济与贸易,,2017,602,15924,理科,0,0
首都师范大学,光电信息科学与工程,,2017,598,18000,理科,0,0
首都师范大学,英语,,2017,592,2499,文科,0,0
首都师范大学,教育技术学,,2017,603,15512,理科,0,0
首都师范大学,电子信息工程,,2017,602,15941,理科,0,0
首都师范大学,文化产业管理,,2017,601,16414,理科,0,0
首都师范大学,电子信息工程,,2018,609,15606,理科,0,0
首都师范大学,光电信息科学与工程,,2018,609,15737,理科,0,0
首都师范大学,英语,,2018,615,2566,文科,0,0
首都师范大学,生物科学类,（生物科学、生物技术）,2018,616,12519,理科,0,0
首都师范大学,文化产业管理,,2018,608,16245,理科,0,0
首都师范大学,世界史,,2018,617,2404,文科,0,0
首都师范大学,中国语言文学类,（汉语言文学、汉语国际教育、秘书学）,2018,617,2353,文科,0,0
首都师范大学,教育学,,2018,616,2436,文科,0,0
首都师范大学,数学类,（数理实验班，数学与应用数学、信息与计算科学）,2018,625,9274,理科,0,0
首都师范大学,公共管理类,（公共事业管理、劳动与社会保障）,2018,608,15828,理科,0,0
首都师范大学,英语,,2018,611,14692,理科,0,0
首都师范大学,教育技术学,,2018,611,14747,理科,0,0
首都师范大学,世界史,,2019,599,2505,文科,0,0
首都师范大学,生物科学类,（生物科学、生物技术）,2019,604,14572,理科,0,0
首都师范大学,英语,,2019,599,2505,文科,0,0
首都师范大学,公共管理类,（公共事业管理、劳动与社会保障）,2019,600,16457,理科,0,0
首都师范大学,文化产业管理,,2019,605,14124,理科,0,0
首都师范大学,教育技术学,,2019,601,15959,理科,0,0
首都师范大学,数学类,（数理实验班，数学与应用数学、信息与计算科学、统计学）,2019,607,13250,理科,0,0
首都师范大学,中国语言文学类,（汉语言文学、汉语国际教育、秘书学）,2019,600,2364,文科,0,0
首都师范大学,英语,,2019,601,15959,理科,0,0
首都师范大学,教育学,,2019,600,2364,文科,0,0
首都师范大学,电子信息工程,,2019,603,15060,理科,0,0
首都师范大学,光电信息科学与工程,,2019,599,16911,理科,0,0
南通大学,预防医学,,2017,533,68891,理科,0,0
南通大学,行政管理,,2017,543,15999,文科,0,0
南通大学,社会工作,,2017,541,17140,文科,0,0
南通大学,光电信息科学与工程,,2017,538,64139,理科,0,0
南通大学,纺织工程,,2017,530,72972,理科,0,0
南通大学,轻化工程,,2017,530,72385,理科,0,0
南通大学,护理学,,2017,531,71724,理科,0,0
南通大学,应用化学,,2017,549,53227,理科,0,0
南通大学,物流管理,,2017,538,64610,理科,0,0
南通大学,高分子材料与工程,,2017,534,68222,理科,0,0
南通大学,公共事业管理,,2017,542,16366,文科,0,0
南通大学,应用心理学,,2017,536,66712,理科,0,0
南通大学,生物工程,,2017,532,70013,理科,0,0
南通大学,测控技术与仪器,,2017,533,69131,理科,0,0
南通大学,交通运输,,2017,530,72891,理科,0,0
南通大学,服装设计与工程,,2017,530,72147,理科,0,0
南通大学,人力资源管理,,2017,550,13118,文科,0,0
南通大学,海洋技术,,2017,532,70145,理科,0,0
南通大学,秘书学,,2017,545,15062,文科,0,0
南通大学,市场营销,,2017,542,16614,文科,0,0
南通大学,预防医学,,2018,552,56358,理科,0,0
南通大学,行政管理,,2018,578,11349,文科,0,0
南通大学,应用心理学,,2018,551,57257,理科,0,0
南通大学,服装设计与工程,,2018,549,59400,理科,0,0
南通大学,公共事业管理,,2018,547,61337,理科,0,0
南通大学,人力资源管理,,2018,581,10322,文科,0,0
南通大学,测控技术与仪器,,2018,549,59200,理科,0,0
南通大学,高分子材料与工程,,2018,550,57947,理科,0,0
南通大学,环境工程,,2018,549,59005,理科,0,0
南通大学,交通运输,,2018,546,62231,理科,0,0
南通大学,护理学,,2018,546,61794,理科,0,0
南通大学,公共事业管理,,2018,576,12203,文科,0,0
南通大学,光电信息科学与工程,,2018,550,57919,理科,0,0
南通大学,物流管理,,2018,550,58266,理科,0,0
南通大学,化学工程与工艺,,2018,552,55975,理科,0,0
南通大学,纺织工程,,2018,546,62175,理科,0,0
南通大学,医学检验技术,,2018,550,58144,理科,0,0
南通大学,海洋技术,,2018,547,61642,理科,0,0
南通大学,轻化工程,,2018,547,61331,理科,0,0
南通大学,非织造材料与工程,,2018,546,61701,理科,0,0
南通大学,预防医学,,2019,565,39820,理科,0,0
南通大学,临床医学,,2019,566,38980,理科,0,0
南通大学,日语,,2019,567,10864,文科,0,0
南通大学,医学检验技术,,2019,563,41536,理科,0,0
南通大学,会计学,,2019,566,11260,文科,0,0
南通大学,非织造材料与工程,,2019,555,48616,理科,0,0
南通大学,测控技术与仪器,,2019,552,51492,理科,0,0
南通大学,秘书学,,2019,566,11260,文科,0,0
南通大学,高分子材料与工程,,2019,550,53410,理科,0,0
南通大学,建筑学,,2019,551,52445,理科,0,0
南通大学,电子信息工程,,2019,565,39820,理科,0,0
南通大学,应用化学,,2019,550,53410,理科,0,0
南通大学,教育技术学,（师范）,2019,566,11260,文科,0,0
南通大学,汉语言文学,（师范）,2019,567,10864,文科,0,0
南通大学,商务英语,,2019,568,10425,文科,0,0
南通大学,纺织工程,,2019,549,54340,理科,0,0
南通大学,建筑学,（中外合作办学）,2019,523,82077,理科,0,0
南通大学,应用统计学,,2019,562,42418,理科,0,0
南通大学,光电信息科学与工程,,2019,555,48616,理科,0,0
南通大学,应用心理学,,2019,558,45882,理科,0,0
