院校,专业,专业详情,年份,最低分,位次,科目,批次,985,211
哈尔滨工业大学,电子信息类,,2018,673,1803,理科,本科一批,1,1
哈尔滨工业大学,英语,,2018,650,1138,文科,本科一批,1,1
哈尔滨工业大学,能源动力类,,2018,667,2587,理科,本科一批,1,1
哈尔滨工业大学,环境科学与工程类,,2018,675,1580,理科,本科一批,1,1
哈尔滨工业大学,经济学类,,2018,651,1075,文科,本科一批,1,1
哈尔滨工业大学,生物科学类,,2018,663,3186,理科,本科一批,1,1
哈尔滨工业大学,土木类,,2018,664,3034,理科,本科一批,1,1
哈尔滨工业大学,化学类,,2018,664,3034,理科,本科一批,1,1
哈尔滨工业大学,机械类,,2018,669,2310,理科,本科一批,1,1
哈尔滨工业大学,工科试验班,（含工程力学、复合材料与工程）,2018,672,1919,理科,本科一批,1,1
哈尔滨工业大学,工科试验班,（信息与通信工程）,2018,668,2438,理科,本科一批,1,1
哈尔滨工业大学,经济管理试验班,,2018,664,3034,理科,本科一批,1,1
哈尔滨工业大学,建筑环境与能源应用工程,,2018,664,3034,理科,本科一批,1,1
哈尔滨工业大学,工科试验班,（仪器工程及智能化）,2018,665,2883,理科,本科一批,1,1
哈尔滨工业大学,材料成型及控制工程,,2018,664,3034,理科,本科一批,1,1
哈尔滨工业大学,工科试验班,（智能装备）（含机械设计制造及其自动化、机械电子工程、飞行器制造工程、工业工程、工业设计、机器人工程、材料科学与工程、材料物理、光电信息科学与工程（系统）、材料成型及控制工程、焊接技术与工程、电子封装技术、能源与动力工程、飞行器动力工程、核工程与核技术、测控技术与仪器、精密仪器专业）,2019,651,2378,理科,本科一批,1,1
哈尔滨工业大学,经济管理试验班,（含信息管理与信息系统、大数据管理与应用、计算金融、电子商务、工商管理、市场营销、会计学、财务管理、金融学、国际经济与贸易专业）,2019,650,2531,理科,本科一批,1,1
哈尔滨工业大学,英语,,2019,626,1366,文科,本科一批,1,1
哈尔滨工业大学,工科试验班,（航天与自动化）（含工程力学、复合材料与工程、飞行器设计与工程、飞行器环境与生命保障工程、空间科学与技术、电子科学与技术、光电信息科学与工程（光学工程）、微电子科学与工程、自动化、探测制导与控制技术、电气工程及其自动化、建筑电气与智能化专业）,2019,654,2032,理科,本科一批,1,1
哈尔滨工业大学,工科试验班,（计算机与电子通信）（含电子信息工程、通信工程、电磁场与无线技术、信息对抗技术、遥感科学与技术、计算机科学与技术、信息安全、生物信息学、物联网工程、软件工程、数据科学与大数据技术、人工智能专业；软件工程专业后两年学费为15000元每年）,2019,656,1840,理科,本科一批,1,1
哈尔滨工业大学,经济学,,2019,630,1105,文科,本科一批,1,1
哈尔滨工业大学,设计学类,（含数字媒体艺术、环境设计专业）,2019,626,1366,文科,本科一批,1,1
哈尔滨工业大学,法学,,2019,628,1247,文科,本科一批,1,1
哈尔滨工业大学,工科试验班,（智慧人居环境与智能交通）（含土木工程、城市地下空间工程、工程管理、建筑学、城乡规划、风景园林、建筑环境与能源应用工程、数字媒体技术、道路桥梁与渡河工程、交通工程、交通设备与控制工程专业；建筑学、城乡规划、风飞景园林3专业学制五年）,2019,649,2680,理科,本科一批,1,1
哈尔滨工业大学,经济管理试验班,（含信息管理与信息系统、大数据管理与应用、计算金融、电子商务、工商管理、市场营销、会计学、财务管理、金融学、国际经济与贸易专业）,2019,632,1001,文科,本科一批,1,1
哈尔滨工业大学,工科试验班,（数学物理与光电科学）（含数学与应用数学、信息与计算科学、统计学、应用物理学、核物理、光电信息科学与工程专业）,2019,653,2144,理科,本科一批,1,1
哈尔滨工业大学,工科试验班,（资源环境与新材料化工）（含环境工程、环境科学、给排水科学与工程、化学工程与工艺、能源化学工程、高分子材料与工程、食品科学与工程、应用化学、化学、材料化学专业）,2019,649,2680,理科,本科一批,1,1
汕头大学,英语,（第一学年过渡校区就读）,2020,593,4796,文科,本科批,0,0
汕头大学,行政管理,（第一学年过渡校区就读）,2020,597,4119,文科,本科批,0,0
汕头大学,应用化学,,2020,604,28870,理科,本科批,0,0
汕头大学,环境工程,,2020,597,33455,理科,本科批,0,0
汕头大学,生物技术,,2020,598,32799,理科,本科批,0,0
汕头大学,汉语言文学,（第一学年过渡校区就读）,2020,592,4981,文科,本科批,0,0
汕头大学,数学与应用数学,（第一学年过渡校区就读）,2020,604,28870,理科,本科批,0,0
汕头大学,材料科学与工程,（第一学年过渡校区就读）,2020,599,32129,理科,本科批,0,0
汕头大学,建筑学,,2020,601,30764,理科,本科批,0,0
汕头大学,光电信息科学与工程,（第一学年过渡校区就读）,2020,601,30764,理科,本科批,0,0
汕头大学,西班牙语,（第一学年过渡校区就读）,2020,590,5338,文科,本科批,0,0
汕头大学,材料科学与工程,,2019,572,31745,理科,本科一批,0,0
汕头大学,汉语言文学,（在第一学年过渡校区校本部斜对面就读）,2019,594,5416,文科,本科一批,0,0
汕头大学,光电信息科学与工程,,2019,575,29802,理科,本科一批,0,0
汕头大学,数学与应用数学,,2019,579,27412,理科,本科一批,0,0
汕头大学,西班牙语,,2019,597,4881,文科,本科一批,0,0
汕头大学,生物技术,,2019,575,29802,理科,本科一批,0,0
汕头大学,行政管理,（在第一学年过渡校区校本部斜对面就读）,2019,591,5985,文科,本科一批,0,0
汕头大学,应用化学,,2019,569,33670,理科,本科一批,0,0
汕头大学,建筑学,,2019,571,32398,理科,本科一批,0,0
汕头大学,英语,（在第一学年过渡校区校本部斜对面就读）,2019,598,4698,文科,本科一批,0,0
汕头大学,环境工程,,2019,570,33029,理科,本科一批,0,0
东北农业大学,动物科学,,2020,608,26325,理科,本科批,0,1
东北农业大学,农学,（农林类）,2020,609,25672,理科,本科批,0,1
东北农业大学,金融学类,（含金融学、保险学、国际经济与贸易专业）,2020,610,25064,理科,本科批,0,1
东北农业大学,农林经济管理,（本硕博班）（本硕博分流培养末位淘汰；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2020,611,24487,理科,本科批,0,1
东北农业大学,生态学,,2020,609,25672,理科,本科批,0,1
东北农业大学,工程管理,,2020,608,26325,理科,本科批,0,1
东北农业大学,化学生物学,,2020,609,25672,理科,本科批,0,1
东北农业大学,生物科学类,（含生物科学、生物技术专业；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2020,609,25672,理科,本科批,0,1
东北农业大学,应用气象学,,2020,608,26325,理科,本科批,0,1
东北农业大学,电气工程及其自动化,,2020,612,23913,理科,本科批,0,1
东北农业大学,水利类,（含水利水电工程、水文与水资源工程、农业水利工程专业）,2020,608,26325,理科,本科批,0,1
东北农业大学,园艺,（农林类）,2020,608,26325,理科,本科批,0,1
东北农业大学,农业机械化及其自动化,（本硕博班）（本硕博分流培养末位淘汰；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2020,613,23347,理科,本科批,0,1
东北农业大学,园林,（农林类）,2020,609,25672,理科,本科批,0,1
东北农业大学,种子科学与工程,（农林类）,2020,608,26325,理科,本科批,0,1
东北农业大学,生物工程类,（含生物工程、制药工程专业；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2020,608,26325,理科,本科批,0,1
东北农业大学,园艺,（本硕博班）（农林类；本硕博分流培养末位淘汰；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2020,609,25672,理科,本科批,0,1
东北农业大学,动物医学,（本硕博班）（本硕博分流培养末位淘汰；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2020,612,23913,理科,本科批,0,1
东北农业大学,农学,（本硕博班）（农林类；本硕博分流培养末位淘汰；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2020,609,25672,理科,本科批,0,1
东北农业大学,动物药学,,2020,608,26325,理科,本科批,0,1
东北农业大学,动物科学,,2016,525,69567,理科,本科一批,0,1
东北农业大学,生态学,,2016,525,69567,理科,本科一批,0,1
东北农业大学,工商管理类,（管理学Ⅱ）,2016,535,15458,文科,本科一批,0,1
东北农业大学,生物工程类,（工学Ⅳ）,2016,525,69567,理科,本科一批,0,1
东北农业大学,环境设计,,2016,278,111881,文科,本科一批,0,1
东北农业大学,土木工程,,2016,525,69567,理科,本科一批,0,1
东北农业大学,视觉传达设计,,2016,278,194685,理科,本科一批,0,1
东北农业大学,法学类,（法学）,2016,535,15458,文科,本科一批,0,1
东北农业大学,金融学类,（经济学）,2016,525,69567,理科,本科一批,0,1
东北农业大学,自然保护与环境生态类,（农学）,2016,525,69567,理科,本科一批,0,1
东北农业大学,农学,（本硕博班）,2016,525,69567,理科,本科一批,0,1
东北农业大学,人文地理与城乡规划,,2016,525,69567,理科,本科一批,0,1
东北农业大学,应用化学,,2016,525,69567,理科,本科一批,0,1
东北农业大学,电子信息类,（工学Ⅵ）,2016,525,69567,理科,本科一批,0,1
东北农业大学,视觉传达设计,,2016,278,111881,文科,本科一批,0,1
东北农业大学,动物药学,,2016,525,69567,理科,本科一批,0,1
东北农业大学,园艺,,2017,553,29972,理科,本科一批,0,1
东北农业大学,动物医学,,2017,556,28435,理科,本科一批,0,1
东北农业大学,动物科学,,2017,554,29432,理科,本科一批,0,1
东北农业大学,农林经济管理,,2017,557,27890,理科,本科一批,0,1
东北农业大学,农学,,2017,562,25415,理科,本科一批,0,1
东北农业大学,农业机械化及其自动化,,2017,562,25415,理科,本科一批,0,1
东北农业大学,生态学,,2017,552,30485,理科,本科一批,0,1
东北农业大学,工程管理,,2017,554,29432,理科,本科一批,0,1
东北农业大学,园林,,2017,558,27373,理科,本科一批,0,1
东北农业大学,电气类,,2017,560,26391,理科,本科一批,0,1
东北农业大学,计算机类,,2017,559,26854,理科,本科一批,0,1
东北农业大学,金融学类,,2017,559,26854,理科,本科一批,0,1
东北农业大学,工业工程类,,2017,554,29432,理科,本科一批,0,1
东北农业大学,工商管理类,,2017,585,3386,文科,本科一批,0,1
东北农业大学,动物药学,,2017,552,30485,理科,本科一批,0,1
东北农业大学,自然保护与环境生态类,,2017,557,27890,理科,本科一批,0,1
东北农业大学,土木工程,,2017,555,28950,理科,本科一批,0,1
东北农业大学,水利类,,2017,555,28950,理科,本科一批,0,1
东北农业大学,生物工程类,,2017,553,29972,理科,本科一批,0,1
东北农业大学,机械类,,2017,556,28435,理科,本科一批,0,1
东北农业大学,农林经济管理,,2018,586,30497,理科,本科一批,0,1
东北农业大学,农学,,2018,587,29944,理科,本科一批,0,1
东北农业大学,动物科学,,2018,584,31595,理科,本科一批,0,1
东北农业大学,动物医学,,2018,586,30497,理科,本科一批,0,1
东北农业大学,农业机械化及其自动化,,2018,596,25190,理科,本科一批,0,1
东北农业大学,园艺,,2018,589,28858,理科,本科一批,0,1
东北农业大学,生态学,,2018,587,29944,理科,本科一批,0,1
东北农业大学,自然保护与环境生态类,,2018,586,30497,理科,本科一批,0,1
东北农业大学,种子科学与工程,,2018,587,29944,理科,本科一批,0,1
东北农业大学,农学,（本硕博班）,2018,590,28311,理科,本科一批,0,1
东北农业大学,生物科学类,,2018,583,32159,理科,本科一批,0,1
东北农业大学,工程管理,,2018,587,29944,理科,本科一批,0,1
东北农业大学,计算机类,,2018,593,26751,理科,本科一批,0,1
东北农业大学,人文地理与城乡规划,,2018,590,28311,理科,本科一批,0,1
东北农业大学,应用气象学,,2018,587,29944,理科,本科一批,0,1
东北农业大学,金融学类,,2018,591,27770,理科,本科一批,0,1
东北农业大学,园艺,（本硕博班）,2018,584,31595,理科,本科一批,0,1
东北农业大学,农业资源与环境,,2018,587,29944,理科,本科一批,0,1
东北农业大学,水利类,,2018,589,28858,理科,本科一批,0,1
东北农业大学,植物保护,,2018,583,32159,理科,本科一批,0,1
东北农业大学,动物科学,,2019,576,29219,理科,本科一批,0,1
东北农业大学,电气工程及其自动化,,2019,581,26258,理科,本科一批,0,1
东北农业大学,人文地理与城乡规划,,2019,578,28045,理科,本科一批,0,1
东北农业大学,园艺,（本硕博班）（农林类；本硕博分流培养末位淘汰；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2019,581,26258,理科,本科一批,0,1
东北农业大学,种子科学与工程,（农林类）,2019,577,28644,理科,本科一批,0,1
东北农业大学,生物工程类,（含生物工程、制药工程专业；第3学期按成绩、志愿分专业；该专业公共外语课采用英语授课，非英语语种考生慎重报考）,2019,578,28045,理科,本科一批,0,1
东北农业大学,法学类,（含法学、社会工作专业；第3学期按成绩、志愿分专业）,2019,604,3742,文科,本科一批,0,1
东北农业大学,土木工程,,2019,578,28045,理科,本科一批,0,1
东北农业大学,工程管理,,2019,578,28045,理科,本科一批,0,1
东北农业大学,工业工程类,（含工业工程、物流工程专业；第3学期按成绩、志愿分专业）,2019,578,28045,理科,本科一批,0,1
东北农业大学,植物保护,（农林类）,2019,577,28644,理科,本科一批,0,1
东北农业大学,土地整治工程,,2019,576,29219,理科,本科一批,0,1
东北农业大学,机械类,（含机械设计制造及其自动化、农业机械化及其自动化、车辆工程、包装工程专业；第3学期按成绩、志愿分专业）,2019,579,27412,理科,本科一批,0,1
东北农业大学,农学,（农林类）,2019,579,27412,理科,本科一批,0,1
东北农业大学,应用气象学,,2019,578,28045,理科,本科一批,0,1
东北农业大学,水利类,（含水利水电工程、水文与水资源工程、农业水利工程专业；第3学期按成绩、志愿分专业）,2019,576,29219,理科,本科一批,0,1
东北农业大学,工商管理类,（含工商管理、会计学、市场营销、人力资源管理专业；第3学期按成绩、志愿分专业）,2019,605,3590,文科,本科一批,0,1
东北农业大学,生态学,,2019,577,28644,理科,本科一批,0,1
东北农业大学,食品科学与工程类,（含食品科学与工程、食品质量与安全、乳品工程、粮食工程专业；第3学期按成绩、志愿分专业）,2019,578,28045,理科,本科一批,0,1
东北农业大学,植物科学与技术,（农林类）,2019,578,28045,理科,本科一批,0,1
东北林业大学,园林,,2020,615,22208,理科,本科批,0,1
东北林业大学,林产化工,,2020,612,23913,理科,本科批,0,1
东北林业大学,野生动物与自然保护区管理,,2020,611,24487,理科,本科批,0,1
东北林业大学,森林工程,,2020,612,23913,理科,本科批,0,1
东北林业大学,木材科学与工程,,2020,613,23347,理科,本科批,0,1
东北林业大学,生态学,,2020,612,23913,理科,本科批,0,1
东北林业大学,材料类,（含材料化学、高分子材料与工程专业）,2020,612,23913,理科,本科批,0,1
东北林业大学,家具设计与工程,,2020,612,23913,理科,本科批,0,1
东北林业大学,计算机类,（含计算机科学与技术、软件工程、数据科学与大数据技术专业）,2020,616,21637,理科,本科批,0,1
东北林业大学,政治学与行政学,,2020,602,3374,文科,本科批,0,1
东北林业大学,社会工作,,2020,601,3513,文科,本科批,0,1
东北林业大学,地理信息科学,,2020,612,23913,理科,本科批,0,1
东北林业大学,化学类,（含化学、应用化学专业）,2020,612,23913,理科,本科批,0,1
东北林业大学,化学工程与工艺,,2020,611,24487,理科,本科批,0,1
东北林业大学,林业工程类,（成栋班）（含木材科学与工程、林产化工专业；本硕博贯通培养，经选拔优秀者免试推荐攻读硕士、博士研究生）,2020,615,22208,理科,本科批,0,1
东北林业大学,林学类,（含林学、森林保护专业）,2020,612,23913,理科,本科批,0,1
东北林业大学,电气类,（含电气工程及其自动化、自动化专业）,2020,615,22208,理科,本科批,0,1
东北林业大学,英语,（只招英语语种考生）,2020,612,23913,理科,本科批,0,1
东北林业大学,生物技术,（中外合作办学）（该专业与新西兰奥克兰大学合作办学，学生四年全部在我校学习，符合毕业要求和学位授予条件者可获我校本科毕业证书、学士学位证书。部分课程以英语授课，建议英语语种考生报考）,2020,569,54579,理科,本科批,0,1
东北林业大学,建筑环境与能源应用工程,,2020,613,23347,理科,本科批,0,1
东北林业大学,木材科学与工程,,2020,604,28870,理科,本科提前批,0,1
东北林业大学,动物科学,,2020,612,23913,理科,本科提前批,0,1
东北林业大学,物理学,,2020,607,26920,理科,本科提前批,0,1
东北林业大学,生物科学类,,2020,609,25672,理科,本科提前批,0,1
东北林业大学,机械类,（车辆）,2020,605,28238,理科,本科提前批,0,1
东北林业大学,生物技术,,2017,557,27890,理科,本科一批,0,1
东北林业大学,林学,,2017,566,23575,理科,本科一批,0,1
东北林业大学,野生动物与自然保护区管理,,2017,555,28950,理科,本科一批,0,1
东北林业大学,森林工程,,2017,558,27373,理科,本科一批,0,1
东北林业大学,园林,,2017,564,24486,理科,本科一批,0,1
东北林业大学,木材科学与工程,,2017,556,28435,理科,本科一批,0,1
东北林业大学,高分子材料与工程,,2017,560,26391,理科,本科一批,0,1
东北林业大学,城乡规划,,2017,561,25905,理科,本科一批,0,1
东北林业大学,俄语,,2017,581,3849,文科,本科一批,0,1
东北林业大学,日语,,2017,582,3737,文科,本科一批,0,1
东北林业大学,轻化工程,,2017,554,29432,理科,本科一批,0,1
东北林业大学,英语,,2017,585,3386,文科,本科一批,0,1
东北林业大学,环境科学,,2017,561,25905,理科,本科一批,0,1
东北林业大学,工商管理类,,2017,563,24930,理科,本科一批,0,1
东北林业大学,经济学类,,2017,590,2914,文科,本科一批,0,1
东北林业大学,广告学,,2017,580,3967,文科,本科一批,0,1
东北林业大学,电气类,,2017,562,25415,理科,本科一批,0,1
东北林业大学,材料化学,,2017,555,28950,理科,本科一批,0,1
东北林业大学,机械类,,2017,558,27373,理科,本科一批,0,1
东北林业大学,社会工作,,2017,580,3967,文科,本科一批,0,1
东北林业大学,木材科学与工程,,2018,594,26228,理科,本科一批,0,1
东北林业大学,林产化工,,2018,596,25190,理科,本科一批,0,1
东北林业大学,生态学,,2018,599,23647,理科,本科一批,0,1
东北林业大学,野生动物与自然保护区管理,,2018,595,25725,理科,本科一批,0,1
东北林业大学,园林,,2018,600,23169,理科,本科一批,0,1
东北林业大学,风景园林,,2018,602,22215,理科,本科一批,0,1
东北林业大学,日语,,2018,595,25725,理科,本科一批,0,1
东北林业大学,生物科学类,,2018,594,26228,理科,本科一批,0,1
东北林业大学,轻化工程,,2018,593,26751,理科,本科一批,0,1
东北林业大学,电子信息类,,2018,599,23647,理科,本科一批,0,1
东北林业大学,俄语,,2018,623,3630,文科,本科一批,0,1
东北林业大学,城乡规划,,2018,596,25190,理科,本科一批,0,1
东北林业大学,工程管理,,2018,595,25725,理科,本科一批,0,1
东北林业大学,材料类,,2018,596,25190,理科,本科一批,0,1
东北林业大学,法学,,2018,623,3630,文科,本科一批,0,1
东北林业大学,计算机类,,2018,599,23647,理科,本科一批,0,1
东北林业大学,广告学,,2018,623,3630,文科,本科一批,0,1
东北林业大学,食品科学与工程,,2018,595,25725,理科,本科一批,0,1
东北林业大学,土木工程,,2018,595,25725,理科,本科一批,0,1
东北林业大学,工业工程类,,2018,593,26751,理科,本科一批,0,1
东北林业大学,木材科学与工程,,2019,581,26258,理科,本科一批,0,1
东北林业大学,生态学,,2019,583,25132,理科,本科一批,0,1
东北林业大学,森林工程,,2019,581,26258,理科,本科一批,0,1
东北林业大学,野生动物与自然保护区管理,,2019,581,26258,理科,本科一批,0,1
东北林业大学,园林,,2019,587,22969,理科,本科一批,0,1
东北林业大学,林产化工,,2019,583,25132,理科,本科一批,0,1
东北林业大学,广告学,,2019,604,3742,文科,本科一批,0,1
东北林业大学,风景园林,,2019,591,20862,理科,本科一批,0,1
东北林业大学,英语,（只招英语语种考生）,2019,585,24047,理科,本科一批,0,1
东北林业大学,电子信息类,（含电子信息工程、通信工程专业）,2019,587,22969,理科,本科一批,0,1
东北林业大学,化学工程与工艺,,2019,582,25703,理科,本科一批,0,1
东北林业大学,交通运输类,（含交通运输、交通工程专业）,2019,582,25703,理科,本科一批,0,1
东北林业大学,工业工程,,2019,583,25132,理科,本科一批,0,1
东北林业大学,化学,（中外合作办学）（该专业与新西兰奥克兰大学合作办学，采取“4+0”培养模式者，符合毕业条件的可获我校本科毕业证书、学士学位证书；采取“3+2”培养模式者，符合毕业条件的可获我校本科毕业证书、学士学位证书和奥克兰大学理学硕士学位证书。部分课程以英语授课，建议英语语种考生报考）,2019,537,57431,理科,本科一批,0,1
东北林业大学,地理信息科学,,2019,584,24582,理科,本科一批,0,1
东北林业大学,生物技术,（中外合作办学）（该专业与新西兰奥克兰大学合作办学，采取“4+0”培养模式者，符合毕业条件的可获我校本科毕业证书、学士学位证书；采取“3+2”培养模式者，符合毕业条件的可获我校本科毕业证书、学士学位证书和奥克兰大学理学硕士学位证书。部分课程以英语授课，建议英语语种考生报考）,2019,538,56564,理科,本科一批,0,1
东北林业大学,包装工程,,2019,581,26258,理科,本科一批,0,1
东北林业大学,工业设计,,2019,584,24582,理科,本科一批,0,1
东北林业大学,物理学,,2019,581,26258,理科,本科一批,0,1
东北林业大学,机械类,（机电）（含机械设计制造及其自动化、机械电子工程专业）,2019,586,23534,理科,本科一批,0,1
南京大学,计算机科学与技术,,2020,692,339,理科,本科批,1,1
南京大学,经济管理试验班,（含经济学、金融学、金融工程、保险学、经济学（产业经济学方向）、工商管理、市场营销、会计学、财务管理、电子商务、工商管理（人力资源方向）、国际经济与贸易专业）,2020,689,466,理科,本科批,1,1
南京大学,工科试验班,（含材料物理、材料化学、新能源科学与工程、光电信息科学与工程、生物医学工程、自动化、工业工程类、建筑学、城乡规划专业）,2020,690,418,理科,本科批,1,1
南京大学,理科试验班类,（匡亚明学院大理科班）（含物理学类、计算机类、数学类、化学类、生物科学类、天文学类专业）,2020,692,339,理科,本科批,1,1
南京大学,理科试验班,（数理科学类）（含数学与应用数学、信息与计算科学、统计学、物理学、应用物理学、声学、天文学、空间科学与技术、大气科学、应用气象学专业）,2020,690,418,理科,本科批,1,1
南京大学,人工智能,,2020,692,339,理科,本科批,1,1
南京大学,电子信息类,（含电子信息科学与技术、通信工程、微电子科学与工程、集成电路设计与集成系统专业）,2020,691,382,理科,本科批,1,1
南京大学,理科试验班类,（化学与生命科学类）（含环境工程、生物科学、生物技术、生态化学、应用化学、与管理方向）、写管理芳向产用玩科学（花环物物拱商环境科学（环境规划环境科学（环境化学与环境生物方向）专业））,2020,689,466,理科,本科批,1,1
南京大学,人文科学试验班,（人文艺术传播类）（含哲学、汉语国际教育、汉语言文学、新闻学、广播电视学、广告学、历史学、考古学、考古学（文物鉴定方向）专业）,2020,655,120,文科,本科批,1,1
南京大学,社会科学试验班,（含法学、编辑出版学、社会学、社会工作、应用心理学、行政管理、劳动与社会保障、图书馆学、档案学、信息管理与信息系统、政治学与行政学、国际政治专业）,2020,656,105,文科,本科批,1,1
南京大学,软件工程,（第三年第四年学费为16000元/年）,2020,689,466,理科,本科批,1,1
南京大学,经济管理试验班,（含经济学、金融学、金融工程、保险学、经济学（产业经济学方向）、工商管理、市场营销、会计学、财务管理、电子商务、工商管理（人力资源方向）、国际经济与贸易专业）,2020,656,105,文科,本科批,1,1
南京大学,理科试验班类,（化学与生命科学类）,2020,675,1694,理科,本科提前批,1,1
南京大学,临床医学,（5+3一体化）,2020,678,1326,理科,本科提前批,1,1
南京大学,理科试验班类,（地球科学与资源环境类）,2020,674,1811,理科,本科提前批,1,1
南京大学,工科试验班,,2020,674,1811,理科,本科提前批,1,1
南京大学,临床医学,,2017,676,330,理科,本科一批,1,1
南京大学,理科试验班,,2017,673,411,理科,本科一批,1,1
南京大学,经济管理试验班,,2017,672,443,理科,本科一批,1,1
南京大学,电子信息类,,2017,673,411,理科,本科一批,1,1
南京大学,社会科学试验班,,2017,648,148,文科,本科一批,1,1
南京大学,计算机类,,2017,672,443,理科,本科一批,1,1
南京大学,人文科学试验班,,2017,649,133,文科,本科一批,1,1
南京大学,经济管理试验班,,2017,649,133,文科,本科一批,1,1
南京大学,外国语言文学类,,2017,647,161,文科,本科一批,1,1
南京大学,工科试验班,,2017,672,443,理科,本科一批,1,1
南京大学,软件工程,,2018,689,484,理科,本科一批,1,1
南京大学,人文科学试验班,,2018,678,126,文科,本科一批,1,1
南京大学,经济管理试验班,,2018,689,484,理科,本科一批,1,1
南京大学,计算机类,,2018,691,401,理科,本科一批,1,1
南京大学,理科试验班类,,2018,689,484,理科,本科一批,1,1
南京大学,电子信息类,,2018,689,484,理科,本科一批,1,1
南京大学,工科试验班,,2018,689,484,理科,本科一批,1,1
南京大学,经济管理试验班,,2018,680,104,文科,本科一批,1,1
南京大学,理科试验班,,2018,691,401,理科,本科一批,1,1
南京大学,社会科学试验班,,2018,680,104,文科,本科一批,1,1
南京大学,外国语言文学类,,2018,679,115,文科,本科一批,1,1
南京大学,计算机科学与技术,,2019,679,349,理科,本科一批,1,1
南京大学,软件工程,,2019,679,349,理科,本科一批,1,1
南京大学,工科试验班,（含材料物理、材料化学、新能源科学与工程、光电信息科学与工程、生物医学工程、自动化、工业工程类、建筑学、城乡规划专业）,2019,677,427,理科,本科一批,1,1
南京大学,电子信息类,（含电子信息科学与技术、通信工程、微电子科学与工程、集成电路设计与集成系统专业）,2019,678,391,理科,本科一批,1,1
南京大学,理科试验班,（数理科学类）（含数学与应用数学、信息与计算科学、统计学、物理学、应用物理学、声学、天文学、空间科学与技术、大气科学类专业；数理科学类）,2019,677,427,理科,本科一批,1,1
南京大学,社会科学试验班,（含法学、社会学、社会工作、应用心理学、政治学与行政学、行政管理、劳动与社会保障、国际政治、信息管理与信息系统（大数据管理应用方向）、图书馆学（公共数字文化方向）、档案学（经济与科技档案方向）、编辑出版学（数字化出版与新媒体方向）专业）,2019,677,427,理科,本科一批,1,1
南京大学,理科试验班类,（匡亚明学院大理科班）（含物理学类、计算机类、数学类、化学类、生物科学类、天文学类专业；匡亚明学院大理科班）,2019,679,349,理科,本科一批,1,1
南京大学,理科试验班类,（化学与生命科学类）（含环境工程、生物科学、生物技术、生态学、化学、应用化学、环境科学（环境规划与管理方向）、环境科学（环境化学与环境生物方向）专业；化学与生命科学类）,2019,677,427,理科,本科一批,1,1
南京大学,人工智能,,2019,680,325,理科,本科一批,1,1
南京大学,外国语言文学类,（含英语、德语、法语、西班牙语专业）,2019,661,133,文科,本科一批,1,1
南京大学,社会科学试验班,（含法学、社会学、社会工作、应用心理学、政治学与行政学、行政管理、劳动与社会保障、国际政治、信息管理与信息系统（大数据管理应用方向）、图书馆学（公共数字文化方向）、档案学（经济与科技档案方向）、编辑出版学（数字化出版与新媒体方向）专业）,2019,661,133,文科,本科一批,1,1
南京大学,经济管理试验班,（含经济学、金融学、金融工程、保险学、经济学（产业经济学方向）、工商管理、市场营销、会计学、财务管理、电子商务、工商管理（人力资源方向）、国际经济与贸易专业）,2019,664,99,文科,本科一批,1,1
南京大学,人文科学试验班,（人文艺术传播类）（含哲学、汉语国际教育、汉语言文学、新闻学、广播电视学、广告学、历史学、考古学、考古学（文物鉴定方向）专业；人文艺术传播类）,2019,661,133,文科,本科一批,1,1
南京大学,经济管理试验班,（含经济学、金融学、金融工程、保险学、经济学（产业经济学方向）、工商管理、市场营销、会计学、财务管理、电子商务、工商管理（人力资源方向）、国际经济与贸易专业）,2019,678,391,理科,本科一批,1,1
东南大学,生物医学工程,（学制七年本硕连读）,2020,668,2704,理科,本科批,1,1
东南大学,工科试验班,（机械能源材料类（含机械工程、能源与动力工程、建筑环境与能源应用工程、核工程与核技术、材料科学与工程专业））,2020,666,3076,理科,本科批,1,1
东南大学,经济学类,（含国际经济与贸易、金融学、经济学、金融工程专业）,2020,667,2883,理科,本科批,1,1
东南大学,工科试验班,（吴健雄班（含信息工程（等四年制工科各专业）专业））,2020,676,1574,理科,本科批,1,1
东南大学,理科试验班,（含数学与应用数学、信息与计算科学、统计学、应用物理学、物理学、化学、工程力学专业）,2020,668,2704,理科,本科批,1,1
东南大学,工科试验班,（土木交通类）（含土木工程、给排水科学与工程、工程管理、交通工程、交通运输、港口航道与海岸工程、城市地下空间工程、道路桥梁与渡河工程、测绘工程、智能建造专业）,2020,666,3076,理科,本科批,1,1
东南大学,文科试验班类,（含政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论专业）,2020,633,677,文科,本科批,1,1
东南大学,计算机类,（含计算机科学与技术、软件工程、网络空间安全、人工智能专业）,2020,671,2234,理科,本科批,1,1
